10.0 	1.42013
20.0 	1.21440
30.0 	1.10702
40.0 	1.08781
50.0 	1.07053
60.0 	1.05267
70.0 	1.03425
80.0 	1.01525
90.0 	0.99565
100.0 	0.97550
110.0 	0.95487
120.0 	0.93383
130.0 	0.91243
140.0 	0.89072
150.0 	0.86873
160.0 	0.84650
170.0 	0.82404
180.0 	0.80138
190.0 	0.77855
200.0 	0.75554
210.0 	0.73238
220.0 	0.70908
230.0 	0.68564
240.0 	0.66208
250.0 	0.63841
260.0 	0.61465
270.0 	0.59080
280.0 	0.56690
290.0 	0.54294
300.0 	0.51892
310.0 	0.49484
320.0 	0.47069
330.0 	0.44647
340.0 	0.42221
350.0 	0.39783
